@relation 'Clean_Dataset-weka.filters.unsupervised.instance.Resample-S1-Z5.0-weka.filters.unsupervised.attribute.Remove-R1,3-weka.filters.unsupervised.attribute.SwapValues-C5-F1-S6-weka.filters.unsupervised.attribute.SwapValues-C5-F2-S3-weka.filters.unsupervised.attribute.SwapValues-C3-F1-S6-weka.filters.unsupervised.attribute.SwapValues-C3-F5-S6-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C7-L1-weka.filters.unsupervised.attribute.Remove-R7-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.attribute.Remove-R10-11-weka.filters.unsupervised.attribute.NominalToBinary-R1,2,6-weka.filters.unsupervised.attribute.OrdinalToNumeric-R13-15-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-unset-class-temporarily'

@attribute airline=SpiceJet numeric
@attribute airline=AirAsia numeric
@attribute airline=Vistara numeric
@attribute airline=GO_FIRST numeric
@attribute airline=Indigo numeric
@attribute airline=Air_India numeric
@attribute source_city=Delhi numeric
@attribute source_city=Mumbai numeric
@attribute source_city=Bangalore numeric
@attribute source_city=Kolkata numeric
@attribute source_city=Hyderabad numeric
@attribute source_city=Chennai numeric
@attribute departure_time numeric
@attribute stops numeric
@attribute arrival_time numeric
@attribute destination_city=Mumbai numeric
@attribute destination_city=Bangalore numeric
@attribute destination_city=Kolkata numeric
@attribute destination_city=Hyderabad numeric
@attribute destination_city=Chennai numeric
@attribute destination_city=Delhi numeric
@attribute duration numeric
@attribute days_left numeric
@attribute price numeric

@data
0,0,1,0,0,0,0,1,0,0,0,0,0.6,0.5,0.8,0,0,1,0,0,0,0.149601,0.791667,0.368286
0,0,1,0,0,0,1,0,0,0,0,0,0.6,0.5,1,0,1,0,0,0,0,0.293551,0.75,0.417605
0,0,0,0,0,1,0,0,1,0,0,0,1,0.5,0.4,0,0,0,1,0,0,0.457114,0.6875,0.434192
0,0,1,0,0,0,0,0,0,1,0,0,1,0.5,0.2,1,0,0,0,0,0,0.343418,0.791667,0.493889
0,0,0,0,0,1,0,0,1,0,0,0,0.6,0.5,1,0,0,0,0,0,1,0.235372,0.666667,0.326405
0,0,1,0,0,0,0,0,0,0,0,1,0.2,0.5,1,0,1,0,0,0,0,0.484707,0.708333,0.471133
0,0,0,0,0,1,0,0,0,0,1,0,1,0.5,0.6,0,0,1,0,0,0,0.42387,0.395833,0.359207
0,0,0,0,0,1,0,1,0,0,0,0,0.2,0,0.2,0,0,0,1,0,0,0.010971,0.75,0.054162
0,0,0,0,0,1,0,0,0,1,0,0,1,0.5,1,0,0,0,0,0,1,0.78125,0.041667,0.514077
0,0,0,0,0,1,0,1,0,0,0,0,0.8,0.5,0.4,0,0,1,0,0,0,0.479056,0.9375,0.324404
0,0,0,0,0,1,0,0,0,0,0,1,0.6,0.5,0.4,0,0,0,0,0,1,0.567819,0.354167,0.323965
0,0,0,0,0,1,0,0,0,0,0,1,0.4,0,0.6,0,0,1,0,0,0,0.046875,0.958333,0.078099
0,0,1,0,0,0,0,0,0,1,0,0,0.4,0.5,1,0,1,0,0,0,0,0.310173,0.5,0.393297
0,0,1,0,0,0,0,0,0,0,0,1,0.4,0.5,1,0,0,0,0,0,1,0.324136,0.354167,0.547787
0,0,1,0,0,0,0,0,0,0,0,1,1,0.5,0.8,0,0,0,0,0,1,0.63996,0.520833,0.448289
0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0.008311,0.583333,0.094392
0,0,1,0,0,0,0,0,1,0,0,0,0.4,0.5,1,0,0,0,0,0,1,0.374003,0.291667,0.440098
0,0,1,0,0,0,0,0,1,0,0,0,0.4,0.5,0.2,0,0,0,1,0,0,0.703457,0.791667,0.253676
0,0,0,0,0,1,1,0,0,0,0,0,0.4,0.5,0.4,1,0,0,0,0,0,0.79488,0.8125,0.173536
0,0,0,0,0,1,0,0,1,0,0,0,0.2,0.5,0.8,1,0,0,0,0,0,0.368351,0.520833,0.416698
0,0,1,0,0,0,0,1,0,0,0,0,0.2,0.5,0.8,0,0,0,0,0,1,0.310173,0.375,0.239813
0,0,0,0,0,1,1,0,0,0,0,0,0.2,0.5,1,1,0,0,0,0,0,0.542886,0.125,0.173536
0,0,1,0,0,0,0,1,0,0,0,0,0.4,0.5,0.6,0,0,0,0,0,1,0.822806,0.145833,0.285735
0,0,1,0,0,0,0,1,0,0,0,0,0.6,0.5,1,0,0,0,0,1,0,0.22141,0.833333,0.367193
0,0,1,0,0,0,0,0,0,0,1,0,0.4,0.5,0.4,0,0,1,0,0,0,0.700798,0.104167,0.397475
0,0,0,0,0,1,0,0,0,1,0,0,0.2,0.5,0,0,1,0,0,0,0,0.531915,0.125,0.478142
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.035904,0.125,0.219263
0,0,0,0,0,1,0,1,0,0,0,0,0.6,0.5,0.4,0,0,0,0,1,0,0.537234,0.270833,0.367193
0,0,1,0,0,0,0,0,1,0,0,0,0.8,0.5,0.2,1,0,0,0,0,0,0.429189,0.25,0.687858
0,0,1,0,0,0,0,0,1,0,0,0,1,0.5,0.8,0,0,1,0,0,0,0.656582,0.354167,0.473554
0,0,1,0,0,0,0,0,1,0,0,0,0.8,0.5,0.4,0,0,1,0,0,0,0.418218,0.375,0.388709
0,0,1,0,0,0,0,1,0,0,0,0,0.8,0.5,0.4,0,0,1,0,0,0,0.387633,0.291667,0.608831
0,0,1,0,0,0,1,0,0,0,0,0,0.4,0.5,1,0,1,0,0,0,0,0.332447,0.75,0.362936
0,0,0,0,0,1,0,0,0,0,0,1,0.4,0.5,0.8,0,0,0,0,0,1,0.182846,0.958333,0.347394
0,0,0,0,0,1,1,0,0,0,0,0,0.8,0.5,0.4,0,1,0,0,0,0,0.49867,0.25,0.297333
0,0,1,0,0,0,0,0,0,0,1,0,0.4,0.5,1,0,1,0,0,0,0,0.29621,0.604167,0.436398
0,0,1,0,0,0,0,0,1,0,0,0,0.2,0.5,1,0,0,0,1,0,0,0.490359,0.354167,0.435285
0,0,1,0,0,0,0,0,0,0,0,1,0.4,0.5,1,0,0,0,1,0,0,0.299202,0.604167,0.655046
0,0,1,0,0,0,0,0,0,0,1,0,1,0.5,1,0,0,0,0,1,0,0.831117,0.75,0.451823
0,0,0,0,0,1,1,0,0,0,0,0,0.8,0.5,0.4,0,0,0,0,1,0,0.523604,0.333333,0.324668
0,0,1,0,0,0,1,0,0,0,0,0,0.8,0,1,1,0,0,0,0,0,0.038564,0.9375,0.241248
0,0,1,0,0,0,0,1,0,0,0,0,0.4,0.5,0.8,0,1,0,0,0,0,0.235372,0.645833,0.558096
0,0,1,0,0,0,1,0,0,0,0,0,0.8,0,1,0,1,0,0,0,0,0.055186,0.75,0.203634
0,0,1,0,0,0,0,0,0,0,1,0,0.2,0.5,1,1,0,0,0,0,0,0.465426,0.604167,0.528682
0,0,0,0,0,1,0,1,0,0,0,0,0.4,0.5,0.6,0,0,0,0,0,1,0.174535,0.6875,0.401742
0,0,0,0,0,1,0,0,0,1,0,0,1,0.5,0.6,0,0,0,0,0,1,0.515293,0.5625,0.448474
0,0,1,0,0,0,1,0,0,0,0,0,0.8,1,0.4,0,0,0,0,1,0,0.567819,0,0.902689
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.033245,0.125,0.098991
0,0,1,0,0,0,0,0,0,1,0,0,0.8,0.5,0,0,0,0,0,0,1,0.204787,0.3125,0.407511
0,0,1,0,0,0,0,0,1,0,0,0,0.8,0.5,0.6,0,0,0,1,0,0,0.553856,0.270833,0.253676
0,0,0,0,0,1,0,1,0,0,0,0,1,0.5,0.6,0,0,0,0,0,1,0.493019,0.625,0.459037
0,0,0,0,0,1,0,0,1,0,0,0,1,0.5,0.6,1,0,0,0,0,0,0.487367,0.979167,0.416698
0,0,1,0,0,0,0,0,0,0,1,0,0.6,0.5,0.8,0,0,0,0,0,1,0.132979,0.645833,0.389275
0,0,0,0,0,1,0,0,0,0,1,0,0.2,0.5,1,0,0,1,0,0,0,0.487367,0.083333,0.387635
0,0,0,0,0,1,0,1,0,0,0,0,0.8,0.5,0.8,0,0,1,0,0,0,0.797872,1,0.368286
0,0,0,0,0,1,0,0,0,0,0,1,1,0.5,0.6,0,1,0,0,0,0,0.559508,0.583333,0.496817
0,0,1,0,0,0,0,0,0,0,1,0,0.4,0.5,0.4,0,0,0,0,1,0,0.869681,0.666667,0.286175
0,0,1,0,0,0,0,0,0,1,0,0,1,0.5,0.8,0,1,0,0,0,0,0.706449,0.208333,0.478142
0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.033245,0.416667,0.21938
0,0,1,0,0,0,0,0,0,1,0,0,0.6,0.5,1,0,1,0,0,0,0,0.227061,0.9375,0.486889
0,0,1,0,0,0,0,0,0,0,1,0,0.6,0.5,1,1,0,0,0,0,0,0.22141,0.291667,0.474013
0,0,1,0,0,0,0,0,0,0,0,1,0.2,0.5,0.8,0,0,1,0,0,0,0.382314,0.8125,0.439864
0,0,0,0,0,1,0,1,0,0,0,0,0.8,0.5,0.4,0,0,0,1,0,0,0.509641,0.395833,0.328924
0,0,1,0,0,0,0,0,0,1,0,0,0.8,0.5,0.4,0,0,0,0,1,0,0.468085,0.5,0.424683
0,0,0,0,0,1,0,0,0,1,0,0,0.6,0.5,1,0,0,0,1,0,0,0.229721,0.770833,0.39111
0,0,0,0,0,1,0,0,1,0,0,0,0.6,0.5,1,0,0,1,0,0,0,0.260306,0.041667,0.495421
0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0.055186,0.520833,0.154168
0,0,1,0,0,0,0,0,1,0,0,0,0.8,0.5,0.4,0,0,0,1,0,0,0.426529,0.666667,0.435285
0,0,0,0,0,1,0,0,1,0,0,0,0.6,0.5,1,1,0,0,0,0,0,0.254654,0.625,0.416698
0,0,0,0,0,1,0,0,0,0,0,1,0.4,0.5,0.8,1,0,0,0,0,0,0.29621,0.166667,0.366607
0,0,1,0,0,0,0,0,0,0,0,1,0.4,0.5,0,0,0,0,0,0,1,0.440492,0.4375,0.448289
0,0,0,0,0,1,1,0,0,0,0,0,0.4,0,0.6,0,0,0,0,1,0,0.055186,0.854167,0.15487
0,0,1,0,0,0,0,0,1,0,0,0,0.8,0.5,0.4,0,0,0,0,1,0,0.440492,0.833333,0.31513
0,0,0,0,0,1,0,0,0,0,1,0,1,0.5,0.6,0,0,0,0,0,1,0.484707,0.916667,0.299939
0,0,0,0,0,1,1,0,0,0,0,0,0.8,0.5,1,1,0,0,0,0,0,0.168883,0.708333,0.369955
0,0,0,0,0,1,1,0,0,0,0,0,0.4,0,0.6,0,0,0,0,1,0,0.058178,1,0.15487
0,0,1,0,0,0,1,0,0,0,0,0,0.8,0.5,0.2,0,0,0,1,0,0,0.387633,0.4375,0.409405
0,0,0,0,0,1,0,0,1,0,0,0,0.2,0.5,1,1,0,0,0,0,0,0.462434,0.270833,0.416698
0,0,1,0,0,0,0,0,0,0,1,0,0.4,0.5,1,0,1,0,0,0,0,0.371011,0.5625,0.436398
0,0,0,0,0,1,0,1,0,0,0,0,0.6,0.5,0.4,0,0,0,1,0,0,0.57613,0.604167,0.328924
0,0,0,0,0,1,0,1,0,0,0,0,0.8,0.5,0.8,0,1,0,0,0,0,0.667553,0,0.634526
0,0,1,0,0,0,0,1,0,0,0,0,0.8,0.5,0.8,0,0,1,0,0,0,0.753324,0.541667,0.608831
0,0,1,0,0,0,0,0,1,0,0,0,0.4,0.5,1,0,0,0,1,0,0,0.374003,0.166667,0.253676
0,0,1,0,0,0,1,0,0,0,0,0,0.6,0.5,0.8,0,0,1,0,0,0,0.196476,0.3125,0.522571
0,0,1,0,0,0,0,0,0,1,0,0,0.8,0.5,0.8,0,0,0,1,0,0,0.79488,0.895833,0.392204
0,0,1,0,0,0,0,1,0,0,0,0,0.6,0.5,1,0,1,0,0,0,0,0.301862,0.083333,0.493586
0,0,0,0,0,1,0,0,1,0,0,0,0.2,1,0.6,0,0,0,1,0,0,0.182846,0.958333,0
0,0,0,0,0,1,0,0,0,0,0,1,0.4,0.5,0.6,0,1,0,0,0,0,0.844747,0.8125,0.471133
0,0,1,0,0,0,0,0,0,0,1,0,0.8,0.5,1,0,0,0,0,1,0,0.844747,1,0.387635
0,0,1,0,0,0,0,0,0,0,0,1,1,0.5,0.6,0,0,0,1,0,0,0.484707,0.145833,0.321563
0,0,0,0,0,1,1,0,0,0,0,0,0.4,0.5,1,1,0,0,0,0,0,0.346077,0.375,0.401859
0,0,0,0,0,1,0,0,1,0,0,0,0.2,0.5,0.4,0,0,0,0,0,1,0.891955,0.020833,0.349279
0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.035904,0.625,0.155964
0,0,0,0,0,1,1,0,0,0,0,0,0.8,0.5,1,1,0,0,0,0,0,0.182846,0.791667,0.284212
0,0,1,0,0,0,0,1,0,0,0,0,0.4,0.5,0.8,0,0,0,1,0,0,0.332447,0.520833,0.472158
0,0,1,0,0,0,0,0,0,0,1,0,0.6,0.5,1,0,1,0,0,0,0,0.290891,0.625,0.500586
0,0,1,0,0,0,0,1,0,0,0,0,0.2,0.5,1,0,0,0,0,0,1,0.432181,1,0.459037
0,0,0,0,0,1,0,0,1,0,0,0,1,0.5,0.8,0,0,1,0,0,0,0.698138,0.145833,0.473554
0,0,0,0,0,1,1,0,0,0,0,0,0.8,0.5,0,0,1,0,0,0,0,0.257646,0.520833,0.395591
0,0,1,0,0,0,0,0,1,0,0,0,0.2,0.5,1,1,0,0,0,0,0,0.426529,0.0625,0.691138
0,0,1,0,0,0,1,0,0,0,0,0,0.4,0.5,1,0,1,0,0,0,0,0.362699,0.208333,0.439473
0,0,1,0,0,0,1,0,0,0,0,0,0.4,0.5,0.8,0,0,1,0,0,0,0.204787,0.8125,0.467901
0,0,0,0,0,1,0,0,0,0,0,1,0.8,0.5,0.4,0,0,0,0,0,1,0.56516,0.666667,0.323965
0,0,1,0,0,0,0,0,0,0,0,1,1,0.5,0.4,0,0,1,0,0,0,0.398936,0.395833,0.418767
0,0,1,0,0,0,0,0,0,0,0,1,1,0.5,0.2,0,0,0,1,0,0,0.337766,0.3125,0.283734
0,0,0,0,0,1,0,0,0,0,1,0,0.8,0.5,0.6,0,1,0,0,0,0,0.634309,0.854167,0.435305
0,0,0,0,0,1,1,0,0,0,0,0,0.2,0.5,1,1,0,0,0,0,0,0.468085,0.395833,0.459154
0,0,1,0,0,0,1,0,0,0,0,0,0.8,0.5,0.8,0,0,1,0,0,0,0.789561,0.8125,0.544438
0,0,1,0,0,0,0,1,0,0,0,0,0.2,0.5,0.8,0,1,0,0,0,0,0.337766,0.854167,0.558096
0,0,1,0,0,0,0,1,0,0,0,0,0.6,0.5,1,0,1,0,0,0,0,0.301862,0.625,0.415956
0,0,1,0,0,0,0,0,1,0,0,0,0.8,0.5,0.4,0,0,0,0,1,0,0.462434,0.479167,0.47246
0,0,1,0,0,0,0,0,1,0,0,0,0.2,0.5,0.6,0,0,0,0,0,1,0.160572,0.9375,0.41823
0,0,1,0,0,0,0,1,0,0,0,0,0.8,0,1,0,0,0,0,0,1,0.033245,0.208333,0.241131
0,0,1,0,0,0,0,1,0,0,0,0,0.8,0.5,0.4,0,0,1,0,0,0,0.459774,0.875,0.444823
0,0,1,0,0,0,0,1,0,0,0,0,0.8,0.5,0.4,0,1,0,0,0,0,0.432181,0.520833,0.558096
0,0,1,0,0,0,0,1,0,0,0,0,1,0.5,0.8,0,0,1,0,0,0,0.681516,0.4375,0.488558
0,0,1,0,0,0,0,1,0,0,0,0,1,0.5,0.6,0,0,0,1,0,0,0.420878,0.75,0.330017
0,0,0,0,0,1,0,1,0,0,0,0,0.2,0.5,0.8,0,0,0,0,0,1,0.29621,0.416667,0.459037
0,0,1,0,0,0,0,1,0,0,0,0,0.2,0,0.4,0,1,0,0,0,0,0.021941,0.416667,0.084777
0,0,1,0,0,0,0,1,0,0,0,0,0.4,0,0.4,0,0,0,0,0,1,0.035904,0.895833,0.241131
0,0,0,0,0,1,0,0,0,1,0,0,0.6,0.5,0.4,0,0,0,1,0,0,0.592753,0.3125,0.39111
0,0,1,0,0,0,1,0,0,0,0,0,0.2,0.5,0.8,0,0,1,0,0,0,0.374003,0.6875,0.544438
0,0,0,0,0,1,1,0,0,0,0,0,0.8,0.5,0.8,1,0,0,0,0,0,0.71742,0.541667,0.27197
0,0,0,0,0,1,1,0,0,0,0,0,0.8,0.5,1,1,0,0,0,0,0,0.085771,0.145833,0.099108
0,0,1,0,0,0,0,0,0,0,0,1,0.6,0.5,0,0,0,0,0,0,1,0.349069,0.770833,0.448289
0,0,1,0,0,0,0,0,1,0,0,0,0.8,0.5,0.8,0,0,1,0,0,0,0.78391,0.833333,0.489955
0,0,1,0,0,0,0,0,0,0,0,1,1,0.5,0.4,0,0,0,0,0,1,0.398936,0.416667,0.470156
0,0,1,0,0,0,1,0,0,0,0,0,0.8,0.5,0.4,0,1,0,0,0,0,0.393285,0.1875,0.494143
0,0,1,0,0,0,0,0,1,0,0,0,0.8,0.5,0.8,0,0,1,0,0,0,0.656582,0.291667,0.388709
0,0,1,0,0,0,0,1,0,0,0,0,1,0.5,0.8,0,0,1,0,0,0,0.65359,0.916667,0.384687
0,0,1,0,0,0,0,0,0,1,0,0,0.8,0.5,0.4,0,0,0,0,0,1,0.443152,0.770833,0.407511
0,0,1,0,0,0,0,0,0,0,0,1,0.2,0.5,0.8,0,0,0,0,0,1,0.290891,0.854167,0.448289
0,0,1,0,0,0,0,0,1,0,0,0,1,0.5,0.6,0,0,0,0,0,1,0.459774,0.416667,0.41823
0,0,0,0,0,1,0,1,0,0,0,0,0.8,0,1,0,0,0,0,0,1,0.035904,0.770833,0.098991
0,0,1,0,0,0,0,0,0,1,0,0,0.4,0.5,0.8,0,0,0,1,0,0,0.274269,0.958333,0.75882
0,0,1,0,0,0,0,1,0,0,0,0,0.2,0.5,0.8,0,0,0,1,0,0,0.326795,0.354167,0.330017
0,0,1,0,0,0,0,0,1,0,0,0,0.8,0,1,1,0,0,0,0,0,0.021941,0.541667,0.085518
0,0,1,0,0,0,0,0,1,0,0,0,0.4,0.5,1,0,0,0,0,0,1,0.365691,0.729167,0.440098
0,0,1,0,0,0,0,0,0,0,0,1,0.4,0.5,1,1,0,0,0,0,0,0.329455,0.0625,0.669368
0,0,0,0,0,1,0,0,0,1,0,0,1,0.5,1,0,0,0,0,0,1,0.78125,0.041667,0.514077
0,0,1,0,0,0,0,0,1,0,0,0,1,0.5,0.8,0,0,0,1,0,0,0.620346,0.104167,0.435285
0,0,1,0,0,0,0,1,0,0,0,0,0.4,0.5,1,0,1,0,0,0,0,0.42387,0.291667,0.558096
0,0,1,0,0,0,0,0,0,1,0,0,0.8,0,1,1,0,0,0,0,0,0.052527,0.229167,0.195072
0,0,1,0,0,0,0,0,0,0,0,1,1,0.5,0.4,0,0,1,0,0,0,0.376662,0.645833,0.423463
0,0,0,0,0,1,0,0,0,0,1,0,1,0.5,0.8,0,0,1,0,0,0,0.703457,0.041667,0.403811
0,0,1,0,0,0,0,0,1,0,0,0,0.8,0.5,0,0,0,0,0,0,1,0.152261,0.458333,0.41823
0,0,1,0,0,0,0,0,0,0,0,1,0.8,0.5,0.8,0,0,0,1,0,0,0.850399,0.125,0.385194
0,0,1,0,0,0,0,0,1,0,0,0,0.2,0.5,0.8,0,0,0,0,1,0,0.238032,0.75,0.47246
0,0,0,0,0,1,0,0,1,0,0,0,0.2,0.5,1,0,0,0,0,0,1,0.415559,0.083333,0.297958
0,0,0,0,0,1,0,0,0,0,0,1,0.2,0.5,0.6,0,0,1,0,0,0,0.238032,0.8125,0.423463
0,0,1,0,0,0,0,1,0,0,0,0,0.4,0.5,1,0,0,1,0,0,0,0.321144,0.604167,0.488558
0,0,1,0,0,0,0,0,0,0,1,0,1,0.5,0.4,0,0,0,0,1,0,0.335106,1,0.286175
0,0,1,0,0,0,1,0,0,0,0,0,0.2,1,0.8,0,0,0,0,1,0,0.374003,0.416667,0.688765
0,0,1,0,0,0,0,0,1,0,0,0,0.2,0.5,0.6,1,0,0,0,0,0,0.193816,0.958333,0.482301
0,0,1,0,0,0,0,0,0,0,0,1,0.4,0.5,1,1,0,0,0,0,0,0.335106,0.5,0.563416
0,0,0,0,0,1,1,0,0,0,0,0,0.6,0.5,1,0,0,1,0,0,0,0.265957,0.708333,0.402298
0,0,1,0,0,0,1,0,0,0,0,0,0.4,0.5,1,1,0,0,0,0,0,0.332447,0.75,0.401859
0,0,1,0,0,0,1,0,0,0,0,0,0.8,0,1,0,0,0,0,1,0,0.055186,0.104167,0.15487
0,0,0,0,0,1,0,1,0,0,0,0,0.2,0.5,1,0,0,0,1,0,0,0.509641,0.4375,0.328924
0,0,0,0,0,1,0,1,0,0,0,0,0.8,0.5,0.4,0,0,1,0,0,0,0.459774,0.145833,0.445809
0,0,0,0,0,1,1,0,0,0,0,0,0.4,0.5,0.4,0,0,0,0,1,0,0.767287,0.166667,0.324668
0,0,0,0,0,1,0,0,0,1,0,0,0.4,0.5,0.8,0,0,0,1,0,0,0.257646,0.333333,0.39111
0,0,1,0,0,0,0,0,0,0,0,1,0.2,0.5,1,0,1,0,0,0,0,0.42387,0.458333,0.313802
0,0,0,0,0,1,1,0,0,0,0,0,0.2,0.5,1,0,0,0,0,1,0,0.503989,0.395833,0.348097
0,0,1,0,0,0,0,0,1,0,0,0,0.2,0.5,1,0,0,1,0,0,0,0.451463,0.916667,0.571959
0,0,1,0,0,0,0,1,0,0,0,0,0.4,0.5,0.8,0,0,0,0,0,1,0.268617,0.979167,0.349923
0,0,1,0,0,0,0,0,0,0,0,1,1,0.5,0.6,1,0,0,0,0,0,0.523604,0.354167,0.43221
0,0,0,0,0,1,0,1,0,0,0,0,1,0.5,0.4,0,0,1,0,0,0,0.354388,0.1875,0.243864
0,0,0,0,0,1,0,0,1,0,0,0,0.2,0.5,0.8,0,0,0,0,1,0,0.387633,0.041667,0.521751
0,0,1,0,0,0,0,0,0,1,0,0,1,0.5,0.8,0,0,0,1,0,0,0.742354,0.333333,0.392204
0,0,1,0,0,0,0,0,0,1,0,0,1,0.5,0.8,0,0,0,0,0,1,0.675864,0.0625,0.527784
0,0,1,0,0,0,0,0,0,0,0,1,0.4,0.5,1,0,1,0,0,0,0,0.395944,0.895833,0.313802
0,0,1,0,0,0,0,1,0,0,0,0,0.6,0.5,0.4,0,0,1,0,0,0,0.553856,0.3125,0.504959
0,0,0,0,0,1,0,1,0,0,0,0,1,0.5,0.4,0,0,0,0,0,1,0.384973,0.083333,0.284095
0,0,0,0,0,1,0,1,0,0,0,0,0.6,0.5,0.8,0,0,0,0,0,1,0.831117,0.083333,0.246442
0,0,1,0,0,0,1,0,0,0,0,0,0.4,0.5,0.8,0,1,0,0,0,0,0.163231,0.166667,0.362936
0,0,1,0,0,0,0,1,0,0,0,0,0.4,0.5,1,0,0,1,0,0,0,0.321144,0.625,0.488558
0,0,0,0,0,1,1,0,0,0,0,0,0.2,0.5,1,1,0,0,0,0,0,0.468085,0.6875,0.459154
0,0,1,0,0,0,0,0,0,1,0,0,1,0.5,0.8,0,0,0,1,0,0,0.645279,0.333333,0.392204
0,0,1,0,0,0,1,0,0,0,0,0,0.2,0.5,0.8,0,1,0,0,0,0,0.36004,0.729167,0.495236
0,0,0,0,0,1,0,0,0,0,1,0,0.6,0.5,0.8,1,0,0,0,0,0,0.193816,0.354167,0.330779
0,0,1,0,0,0,0,0,0,0,1,0,0.4,0.5,1,0,0,0,0,0,1,0.407247,0.291667,0.411143
0,0,1,0,0,0,1,0,0,0,0,0,0.8,0.5,0.4,0,0,0,0,1,0,0.393285,0.083333,0.68079
0,0,1,0,0,0,0,0,0,0,1,0,0.6,0.5,1,1,0,0,0,0,0,0.307513,0.458333,0.452145
0,0,1,0,0,0,0,0,0,0,1,0,0.6,0.5,1,0,1,0,0,0,0,0.290891,0.25,0.254788
0,0,1,0,0,0,0,1,0,0,0,0,1,0.5,1,0,0,0,0,1,0,0.703457,0.354167,0.487465
0,0,0,0,0,1,1,0,0,0,0,0,0.6,0.5,0.4,0,0,0,0,1,0,0.63996,0.333333,0.324668
0,0,0,0,0,1,0,0,1,0,0,0,1,0.5,0.6,0,0,0,0,1,0,0.482048,0.979167,0.47246
0,0,1,0,0,0,0,0,1,0,0,0,0.8,0.5,0.4,0,0,0,0,0,1,0.432181,0.916667,0.374495
0,0,1,0,0,0,0,0,0,0,0,1,1,0.5,0.2,0,1,0,0,0,0,0.337766,0.770833,0.313802
0,0,1,0,0,0,0,1,0,0,0,0,0.6,0,0.8,0,0,0,0,0,1,0.038564,0.416667,0.219263
0,0,1,0,0,0,0,0,0,0,1,0,0.6,0.5,1,0,0,0,0,0,1,0.29621,0.6875,0.389275
0,0,0,0,0,1,0,0,0,1,0,0,0.6,0.5,0.8,1,0,0,0,0,0,0.975066,0.25,0.373616
0,0,0,0,0,1,0,0,0,0,0,1,0.6,0.5,0.4,0,1,0,0,0,0,0.634309,0.4375,0.309751
0,0,0,0,0,1,0,0,0,0,1,0,0.2,0.5,1,1,0,0,0,0,0,0.462434,0.020833,0.429935
0,0,1,0,0,0,0,0,0,0,0,1,0.2,0.5,0.6,0,1,0,0,0,0,0.260306,0.875,0.458539
0,0,1,0,0,0,0,0,0,1,0,0,0.6,0.5,1,1,0,0,0,0,0,0.210439,0.604167,0.382363
0,0,1,0,0,0,0,0,0,0,0,1,0.4,0.5,1,1,0,0,0,0,0,0.276928,0.666667,0.669368
0,0,0,0,0,1,1,0,0,0,0,0,0.8,0.5,0.4,1,0,0,0,0,0,0.487367,0.604167,0.38043
0,0,1,0,0,0,0,1,0,0,0,0,0.4,0.5,0.8,0,1,0,0,0,0,0.191157,0.520833,0.536228
0,0,1,0,0,0,0,0,0,0,1,0,0.6,0.5,0.4,0,0,1,0,0,0,0.650931,0.333333,0.359754
0,0,0,0,0,1,1,0,0,0,0,0,0.2,0.5,0.8,0,1,0,0,0,0,0.384973,0.333333,0.249858
0,0,1,0,0,0,0,0,0,0,0,1,0.4,0.5,1,1,0,0,0,0,0,0.362699,0.291667,0.366607
0,0,0,0,0,1,0,0,0,1,0,0,0.8,0.5,0.6,0,0,0,0,0,1,0.617686,0.583333,0.352217
0,0,0,0,0,1,0,0,1,0,0,0,0.8,0.5,0.4,0,0,0,0,1,0,0.462434,0.354167,0.47246
0,0,1,0,0,0,0,0,0,0,1,0,0.2,0.5,0.4,0,0,1,0,0,0,0.850399,0.854167,0.388728
0,0,1,0,0,0,0,1,0,0,0,0,0.6,0.5,1,0,1,0,0,0,0,0.249335,0.166667,0.536228
0,0,1,0,0,0,0,1,0,0,0,0,0.4,1,0.8,0,0,1,0,0,0,0.229721,0.208333,0.45972
0,0,1,0,0,0,0,0,0,1,0,0,0.4,0.5,0.4,0,1,0,0,0,0,0.706449,0.375,0.393297
0,0,1,0,0,0,0,0,1,0,0,0,0.8,0.5,0,0,0,0,0,0,1,0.177194,0.5625,0.297958
0,0,0,0,0,1,0,0,0,1,0,0,0.8,0.5,0.6,0,0,0,0,0,1,0.603723,1,0.407511
0,0,1,0,0,0,1,0,0,0,0,0,0.4,0.5,0.8,0,0,1,0,0,0,0.227061,0.541667,0.544438
0,0,0,0,0,1,0,0,0,0,1,0,0.4,0.5,0.8,0,1,0,0,0,0,0.29621,0.375,0.254242
0,0,1,0,0,0,0,1,0,0,0,0,0.4,0.5,0.8,0,1,0,0,0,0,0.241024,0.895833,0.536228
0,0,1,0,0,0,0,0,0,0,1,0,0.4,0.5,0.4,0,0,0,0,1,0,0.769947,0.979167,0.286175
