@relation 'Clean_Dataset-weka.filters.unsupervised.instance.Resample-S1-Z5.0-weka.filters.unsupervised.attribute.Remove-R1,3-weka.filters.unsupervised.attribute.SwapValues-C5-F1-S6-weka.filters.unsupervised.attribute.SwapValues-C5-F2-S3-weka.filters.unsupervised.attribute.SwapValues-C3-F1-S6-weka.filters.unsupervised.attribute.SwapValues-C3-F5-S6-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C7-L2-weka.filters.unsupervised.attribute.Remove-R7-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C10-L2-weka.filters.unsupervised.attribute.Remove-R10-11-weka.filters.unsupervised.attribute.NominalToBinary-R1,2,6-weka.filters.unsupervised.attribute.OrdinalToNumeric-R13-15'

@attribute airline=SpiceJet numeric
@attribute airline=AirAsia numeric
@attribute airline=Vistara numeric
@attribute airline=GO_FIRST numeric
@attribute airline=Indigo numeric
@attribute airline=Air_India numeric
@attribute source_city=Delhi numeric
@attribute source_city=Mumbai numeric
@attribute source_city=Bangalore numeric
@attribute source_city=Kolkata numeric
@attribute source_city=Hyderabad numeric
@attribute source_city=Chennai numeric
@attribute departure_time numeric
@attribute stops numeric
@attribute arrival_time numeric
@attribute destination_city=Mumbai numeric
@attribute destination_city=Bangalore numeric
@attribute destination_city=Kolkata numeric
@attribute destination_city=Hyderabad numeric
@attribute destination_city=Chennai numeric
@attribute destination_city=Delhi numeric
@attribute duration numeric
@attribute days_left numeric
@attribute price numeric

@data
0,0,0,0,1,0,0,0,1,0,0,0,4,0,5,0,0,0,0,0,1,2.92,36,4500
0,0,0,0,0,1,0,1,0,0,0,0,2,1,2,0,0,0,1,0,0,24.92,39,3098
0,0,0,0,0,1,0,0,0,0,0,1,2,1,4,0,0,0,0,0,1,10,22,6331
0,1,0,0,0,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0,1,7.58,18,2723
1,0,0,0,0,0,1,0,0,0,0,0,4,0,5,0,0,0,0,1,0,2.83,7,7425
0,0,0,0,1,0,0,1,0,0,0,0,2,1,3,0,0,0,0,0,1,6.42,17,6257
0,0,0,0,1,0,1,0,0,0,0,0,1,1,4,0,0,0,1,0,0,10,31,3457
0,0,0,0,0,1,0,0,0,0,0,1,2,1,4,0,0,0,0,0,1,10,44,3234
0,0,1,0,0,0,0,0,0,0,0,1,3,1,4,0,0,0,0,0,1,28,49,7338
0,0,1,0,0,0,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0,7.33,23,10907
0,0,0,1,0,0,1,0,0,0,0,0,4,1,1,0,0,0,0,1,0,12,26,4896
0,1,0,0,0,0,1,0,0,0,0,0,3,2,5,0,1,0,0,0,0,8,27,3569
0,0,1,0,0,0,1,0,0,0,0,0,5,1,2,0,1,0,0,0,0,11.17,39,4272
0,1,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,1,0,0,0,11.25,28,2056
0,0,0,1,0,0,0,0,0,1,0,0,1,1,4,0,1,0,0,0,0,11.25,20,6109
0,0,1,0,0,0,0,1,0,0,0,0,4,1,4,0,0,0,0,0,1,24.42,1,13241
0,0,0,0,0,1,0,1,0,0,0,0,5,1,2,0,0,0,0,1,0,11.42,14,9201
0,0,0,0,1,0,0,0,0,0,0,1,4,1,5,0,0,1,0,0,0,7.25,8,7783
0,0,1,0,0,0,0,0,0,1,0,0,1,1,3,0,0,0,1,0,0,5.42,7,13103
0,0,1,0,0,0,1,0,0,0,0,0,4,1,1,0,0,0,1,0,0,15.08,12,9840
0,0,0,0,1,0,0,0,0,1,0,0,3,1,5,0,1,0,0,0,0,6.83,20,5166
0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,2.08,12,5955
1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,2.42,47,3999
0,0,1,0,0,0,0,0,0,0,0,1,2,1,4,0,1,0,0,0,0,8,27,4755
0,0,0,0,1,0,1,0,0,0,0,0,2,1,4,0,1,0,0,0,0,8.83,13,9735
0,0,0,0,1,0,0,0,0,1,0,0,2,0,3,1,0,0,0,0,0,3,30,4499
0,0,0,0,1,0,0,0,1,0,0,0,3,1,4,1,0,0,0,0,0,4.17,12,6548
1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,4,5942
0,0,1,0,0,0,0,0,0,0,1,0,3,1,2,0,0,1,0,0,0,20.75,49,7767
1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1.25,35,1106
0,0,0,0,0,1,0,0,0,0,0,1,4,1,5,0,0,0,0,0,1,29.5,26,6671
0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1.17,4,4339
0,0,0,0,1,0,0,0,0,0,0,1,3,1,5,1,0,0,0,0,0,8.5,7,8140
1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,25.75,6,6488
0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,9.33,28,3209
0,0,0,0,1,0,1,0,0,0,0,0,3,1,5,0,0,1,0,0,0,5.33,43,3754
0,0,0,0,1,0,0,1,0,0,0,0,4,1,5,0,0,0,0,0,1,6,46,3010
0,0,1,0,0,0,1,0,0,0,0,0,3,1,5,1,0,0,0,0,0,7.58,12,13095
0,0,0,0,0,1,0,0,0,0,0,1,5,1,5,1,0,0,0,0,0,24.92,13,9141
0,0,0,0,0,1,0,0,0,0,0,1,4,1,4,0,0,1,0,0,0,26.17,37,7238
0,0,0,0,1,0,0,0,1,0,0,0,3,0,3,0,0,0,1,0,0,1.17,11,4338
0,0,1,0,0,0,0,0,1,0,0,0,4,1,2,0,0,1,0,0,0,15.75,10,11205
0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,2.75,25,2364
0,0,0,0,1,0,0,0,0,1,0,0,3,1,5,1,0,0,0,0,0,6.58,32,7257
0,0,0,0,1,0,0,0,0,0,0,1,4,0,4,0,0,0,1,0,0,1,30,1551
0,0,1,0,0,0,0,0,0,1,0,0,2,1,2,0,1,0,0,0,0,22.42,45,6195
0,1,0,0,0,0,0,0,0,1,0,0,2,1,5,0,0,0,0,0,1,12.58,30,3014
0,0,0,0,0,1,0,0,0,0,1,0,1,1,4,1,0,0,0,0,0,13.5,21,4783
0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,0,0,0,0,1,0,4.75,2,12202
0,0,0,0,1,0,1,0,0,0,0,0,1,1,2,0,0,1,0,0,0,6,48,2482
0,0,0,0,1,0,1,0,0,0,0,0,5,1,2,1,0,0,0,0,0,10.42,30,3609
0,0,0,1,0,0,0,1,0,0,0,0,3,1,5,0,0,1,0,0,0,7.75,4,7412
0,0,0,0,1,0,0,0,0,1,0,0,3,1,5,0,0,0,0,0,1,5.67,8,7466
1,0,0,0,0,0,0,0,1,0,0,0,1,1,5,0,0,1,0,0,0,13.33,10,5177
0,0,0,1,0,0,0,0,0,1,0,0,4,1,2,1,0,0,0,0,0,16.25,8,15912
0,0,0,0,1,0,0,0,0,1,0,0,2,1,3,0,0,0,0,1,0,6.67,11,6977
0,0,1,0,0,0,0,1,0,0,0,0,1,1,5,0,0,1,0,0,0,16.25,13,9879
0,0,1,0,0,0,0,1,0,0,0,0,2,2,4,0,0,1,0,0,0,8.83,32,8842
0,0,1,0,0,0,0,1,0,0,0,0,3,1,4,0,0,0,0,0,1,27.5,8,19541
0,0,0,0,1,0,0,0,1,0,0,0,1,2,3,0,0,1,0,0,0,7.75,14,14576
0,0,0,0,0,1,0,1,0,0,0,0,4,1,3,0,0,0,0,1,0,17.67,7,9201
0,0,0,0,1,0,0,0,1,0,0,0,4,1,0,1,0,0,0,0,0,6.08,28,5178
0,0,1,0,0,0,0,0,0,0,1,0,3,1,2,0,0,0,0,1,0,22.92,13,8641
0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1.33,27,2901
0,0,0,0,1,0,1,0,0,0,0,0,1,1,2,0,0,1,0,0,0,5.08,25,5225
0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,2,22,2960
0,0,1,0,0,0,0,1,0,0,0,0,3,1,2,0,0,1,0,0,0,18.92,43,5949
0,0,0,0,0,1,0,0,0,0,1,0,1,1,4,1,0,0,0,0,0,12.75,42,7133
0,0,0,0,1,0,1,0,0,0,0,0,1,1,2,0,0,1,0,0,0,5,8,7420
1,0,0,0,0,0,1,0,0,0,0,0,2,1,4,0,0,0,0,1,0,6.17,21,4149
0,0,0,0,0,1,0,0,0,0,0,1,4,1,5,1,0,0,0,0,0,28.58,1,25833
0,0,0,0,0,1,0,1,0,0,0,0,5,0,5,0,0,0,0,0,1,2.25,16,2464
0,0,1,0,0,0,1,0,0,0,0,0,5,1,2,1,0,0,0,0,0,13.42,27,5227
0,0,1,0,0,0,0,0,1,0,0,0,4,0,5,0,0,0,0,0,1,2.75,19,4502
0,0,0,0,1,0,0,0,0,0,0,1,3,1,5,1,0,0,0,0,0,7.67,10,9347
0,0,0,0,1,0,0,0,0,0,1,0,2,1,5,0,0,0,0,0,1,8.83,28,6133
0,0,0,0,1,0,0,1,0,0,0,0,2,1,3,0,0,0,0,1,0,7.42,22,3050
0,0,1,0,0,0,0,0,0,1,0,0,4,1,2,0,1,0,0,0,0,17.08,36,8111
0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,1.25,5,4454
0,0,1,0,0,0,0,0,1,0,0,0,4,1,5,1,0,0,0,0,0,6,14,11205
0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,2.17,11,5955
0,0,0,0,1,0,0,1,0,0,0,0,2,1,3,0,0,0,0,1,0,6.42,2,8043
0,1,0,0,0,0,0,1,0,0,0,0,5,1,2,0,0,0,0,0,1,11.33,23,3279
0,0,0,0,0,1,1,0,0,0,0,0,1,1,5,0,0,1,0,0,0,15.67,28,5276
0,0,0,0,1,0,1,0,0,0,0,0,5,1,2,1,0,0,0,0,0,10.17,43,3553
0,1,0,0,0,0,0,0,1,0,0,0,5,1,1,0,0,1,0,0,0,8.75,23,3393
0,0,1,0,0,0,1,0,0,0,0,0,2,1,5,0,1,0,0,0,0,11.42,37,4496
1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,2.5,24,4721
0,1,0,0,0,0,0,0,0,0,1,0,4,1,0,1,0,0,0,0,0,10.25,21,2250
0,0,1,0,0,0,1,0,0,0,0,0,2,1,4,0,1,0,0,0,0,8.92,35,4896
0,0,1,0,0,0,0,1,0,0,0,0,3,1,5,0,0,1,0,0,0,7,33,5949
0,0,0,0,0,1,1,0,0,0,0,0,2,1,5,0,0,1,0,0,0,14.67,32,5276
0,0,0,0,0,1,0,1,0,0,0,0,1,1,3,0,0,0,0,1,0,29.58,9,11627
0,1,0,0,0,0,0,0,1,0,0,0,2,1,4,0,0,1,0,0,0,8.17,16,8134
0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,0,0,0,0,0,1,5.92,23,3916
0,0,0,0,1,0,1,0,0,0,0,0,5,1,1,0,0,0,0,1,0,8.67,23,3349
0,0,0,0,0,1,0,0,0,0,1,0,4,1,4,1,0,0,0,0,0,25.75,16,5279
0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,1,0,2.08,31,3020
0,0,0,1,0,0,1,0,0,0,0,0,3,1,5,0,0,1,0,0,0,9.25,33,6395
0,0,0,0,1,0,0,0,0,1,0,0,2,1,4,0,0,0,1,0,0,7.17,14,13260
0,0,0,1,0,0,1,0,0,0,0,0,1,1,3,0,0,0,1,0,0,7.25,29,5954
0,0,1,0,0,0,1,0,0,0,0,0,2,1,5,0,0,0,1,0,0,9.25,3,10890
0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,3.67,21,2464
0,0,0,1,0,0,0,0,0,0,1,0,2,1,3,0,0,0,0,0,1,6.5,32,6198
0,0,0,0,0,1,0,1,0,0,0,0,2,0,3,0,0,0,0,0,1,2.25,8,5943
0,0,0,0,0,1,0,0,1,0,0,0,1,1,5,0,0,1,0,0,0,16.92,16,5536
0,1,0,0,0,0,1,0,0,0,0,0,2,1,5,0,1,0,0,0,0,11.58,44,3090
0,1,0,0,0,0,0,0,0,1,0,0,4,2,2,0,0,0,1,0,0,13,15,5238
0,0,1,0,0,0,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0,7.33,27,5006
0,0,0,0,1,0,0,0,0,0,0,1,4,1,5,1,0,0,0,0,0,5.08,28,3458
0,0,0,0,0,1,1,0,0,0,0,0,4,1,2,0,0,0,0,1,0,14.92,26,3988
0,0,0,0,1,0,0,0,1,0,0,0,3,1,5,1,0,0,0,0,0,5.92,2,18776
0,0,0,0,1,0,0,0,1,0,0,0,2,1,4,0,0,0,0,0,1,6.75,16,6176
0,0,0,0,0,1,0,0,0,1,0,0,5,1,2,1,0,0,0,0,0,9.33,7,11214
0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,2.83,39,2343
0,0,0,0,1,0,1,0,0,0,0,0,3,1,4,0,0,1,0,0,0,5.25,8,11888
0,0,0,1,0,0,1,0,0,0,0,0,4,1,0,1,0,0,0,0,0,9.33,35,3330
0,0,0,0,1,0,0,1,0,0,0,0,2,1,4,0,0,0,1,0,0,7.58,36,17859
0,1,0,0,0,0,1,0,0,0,0,0,2,1,4,0,1,0,0,0,0,9.92,32,3090
0,0,0,0,0,1,0,1,0,0,0,0,1,1,3,0,0,0,1,0,0,8.42,29,4747
0,0,0,1,0,0,1,0,0,0,0,0,2,1,5,0,1,0,0,0,0,11.67,46,4205
0,0,0,0,1,0,0,1,0,0,0,0,4,1,5,0,1,0,0,0,0,6.5,22,4056
0,0,0,1,0,0,1,0,0,0,0,0,5,1,2,1,0,0,0,0,0,11.83,41,5087
0,0,0,0,0,1,0,0,0,1,0,0,5,1,4,0,0,0,1,0,0,22.83,29,4724
0,1,0,0,0,0,1,0,0,0,0,0,2,1,3,0,0,0,0,1,0,5.5,36,1998
0,0,1,0,0,0,0,1,0,0,0,0,4,1,4,0,0,1,0,0,0,23.58,39,5949
0,0,0,0,0,1,0,1,0,0,0,0,4,1,3,0,0,1,0,0,0,20.5,17,5292
0,0,0,1,0,0,0,1,0,0,0,0,5,0,5,0,0,1,0,0,0,2.58,5,7412
0,0,0,0,0,1,0,1,0,0,0,0,3,1,2,0,0,0,1,0,0,18.92,30,4173
0,0,0,0,1,0,0,0,0,1,0,0,3,1,4,0,0,0,1,0,0,4.5,11,9377
0,0,0,0,0,1,0,1,0,0,0,0,3,1,5,0,0,0,1,0,0,8,21,4593
0,0,0,0,1,0,0,0,1,0,0,0,3,1,5,0,0,0,1,0,0,7.5,30,2767
0,0,0,0,1,0,1,0,0,0,0,0,2,1,4,0,0,0,1,0,0,7,11,10785
0,0,0,0,1,0,0,1,0,0,0,0,4,1,5,0,1,0,0,0,0,4.42,6,5103
0,1,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,1,0,0,0,5.42,21,3622
0,0,1,0,0,0,0,1,0,0,0,0,4,1,4,0,0,0,1,0,0,21.25,22,4099
0,0,1,0,0,0,0,0,0,1,0,0,1,1,5,1,0,0,0,0,0,12.92,16,7971
0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,4.08,48,3153
0,0,1,0,0,0,0,1,0,0,0,0,3,1,5,0,0,1,0,0,0,10.33,26,5949
0,0,1,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,20.17,4,9840
1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,2.08,29,4000
0,0,0,0,0,1,0,0,1,0,0,0,3,1,5,0,0,0,1,0,0,10.25,9,16099
0,0,0,0,0,1,0,1,0,0,0,0,2,1,4,0,0,0,1,0,0,31.58,20,8063
0,0,0,0,0,1,0,0,0,1,0,0,2,1,3,0,0,0,0,0,1,5.25,35,6354
0,0,1,0,0,0,0,0,1,0,0,0,1,1,5,0,0,0,1,0,0,15.92,41,6133
0,0,0,0,0,1,0,0,0,0,0,1,2,1,2,1,0,0,0,0,0,24.08,38,4802
0,0,1,0,0,0,0,0,0,1,0,0,4,1,2,0,1,0,0,0,0,15.25,8,13773
0,0,1,0,0,0,0,0,1,0,0,0,2,1,4,0,0,1,0,0,0,6.58,22,8112
0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,1,0,0,0,0,0,10.58,41,3379
0,0,1,0,0,0,0,0,0,0,1,0,3,1,5,0,1,0,0,0,0,9.75,26,10002
1,0,0,0,0,0,0,0,0,1,0,0,5,1,2,1,0,0,0,0,0,10.75,47,5509
0,0,1,0,0,0,1,0,0,0,0,0,2,1,4,0,1,0,0,0,0,9.5,2,19920
0,0,0,0,0,1,0,1,0,0,0,0,2,1,2,0,0,0,0,1,0,22.92,12,9201
0,0,1,0,0,0,0,0,0,0,1,0,1,1,5,0,1,0,0,0,0,13.58,3,20308
0,0,0,0,1,0,0,0,0,1,0,0,3,1,5,0,0,0,0,0,1,5.67,27,6489
0,1,0,0,0,0,1,0,0,0,0,0,4,0,4,0,0,1,0,0,0,2.67,21,3999
0,0,0,0,0,1,0,0,1,0,0,0,2,0,3,0,0,0,0,0,1,2.58,7,7489
0,0,0,1,0,0,1,0,0,0,0,0,5,1,2,1,0,0,0,0,0,11.83,13,5954
0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,2.67,21,4499
1,0,0,0,0,0,0,0,0,1,0,0,1,1,4,0,0,0,0,0,1,12.33,34,6294
1,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,0,0,0,0,1,17.33,39,4827
0,0,1,0,0,0,0,0,0,1,0,0,4,1,5,0,1,0,0,0,0,26.17,3,16935
0,0,1,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,1,6.5,33,5823
0,0,1,0,0,0,0,0,0,1,0,0,3,1,5,1,0,0,0,0,0,5.92,38,6921
0,0,1,0,0,0,0,0,0,1,0,0,5,1,2,1,0,0,0,0,0,14.75,44,6067
0,0,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,1,8.42,24,13386
0,0,1,0,0,0,0,0,0,0,0,1,2,1,5,0,1,0,0,0,0,10.17,7,17133
0,0,0,0,1,0,0,0,0,0,0,1,4,1,5,0,0,0,1,0,0,5,26,4202
0,0,0,0,0,1,1,0,0,0,0,0,2,1,2,1,0,0,0,0,0,22.25,29,3855
0,0,0,0,0,1,0,0,0,1,0,0,3,2,5,1,0,0,0,0,0,5.75,10,13314
0,0,0,0,0,1,1,0,0,0,0,0,1,1,5,0,1,0,0,0,0,14,39,6892
0,0,1,0,0,0,0,0,0,0,1,0,5,1,2,0,1,0,0,0,0,12.08,26,6461
0,0,0,1,0,0,0,1,0,0,0,0,1,1,2,0,0,1,0,0,0,5.58,45,5667
0,0,0,0,1,0,0,0,0,1,0,0,4,1,5,0,0,0,0,0,1,4.08,14,6489
0,0,0,1,0,0,1,0,0,0,0,0,1,1,3,0,0,0,1,0,0,7.25,27,5954
0,0,1,0,0,0,1,0,0,0,0,0,3,1,5,0,0,0,0,1,0,7.58,23,4979
0,0,1,0,0,0,1,0,0,0,0,0,5,1,5,0,0,0,1,0,0,24.25,37,5761
0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2.17,17,2410
0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,2.83,46,4500
0,0,0,1,0,0,1,0,0,0,0,0,4,0,5,1,0,0,0,0,0,2.25,18,2410
1,0,0,0,0,0,0,0,1,0,0,0,1,1,4,0,0,0,0,0,1,12,17,15165
0,0,1,0,0,0,0,0,0,0,1,0,2,1,5,1,0,0,0,0,0,10,47,5060
0,0,1,0,0,0,0,1,0,0,0,0,2,2,5,0,0,0,0,1,0,9.5,8,17959
0,0,0,0,1,0,0,0,0,0,1,0,5,0,5,0,0,0,0,0,1,2.25,19,2278
0,0,0,0,0,1,0,0,0,0,1,0,4,1,5,0,0,1,0,0,0,27.83,38,9555
0,0,1,0,0,0,1,0,0,0,0,0,4,0,4,0,0,1,0,0,0,2.08,15,5260
0,0,1,0,0,0,0,1,0,0,0,0,5,1,2,0,0,0,1,0,0,11.75,27,4149
0,0,1,0,0,0,1,0,0,0,0,0,4,1,5,0,0,0,1,0,0,25.92,1,19605
0,0,0,1,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,0,0,12.58,34,4165
0,0,1,0,0,0,0,0,1,0,0,0,4,1,2,0,0,0,0,0,1,13.08,28,3811
0,1,0,0,0,0,0,0,0,1,0,0,5,1,2,0,1,0,0,0,0,11,36,3862
0,1,0,0,0,0,0,0,0,1,0,0,5,1,2,0,0,0,1,0,0,13.75,43,3705
0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,24.67,13,13568
0,0,0,0,1,0,0,1,0,0,0,0,1,1,2,0,0,0,0,1,0,7.17,27,3050
0,0,0,0,0,1,0,0,0,0,0,1,2,1,2,1,0,0,0,0,0,25.33,22,4357
0,1,0,0,0,0,1,0,0,0,0,0,4,1,2,0,0,1,0,0,0,14,28,2480
0,0,0,1,0,0,0,0,0,0,1,0,3,1,5,1,0,0,0,0,0,5.92,12,4452
0,0,1,0,0,0,1,0,0,0,0,0,1,1,4,0,1,0,0,0,0,10.25,9,10995
0,0,1,0,0,0,1,0,0,0,0,0,1,1,5,1,0,0,0,0,0,17,18,7838
0,0,1,0,0,0,0,1,0,0,0,0,2,1,5,0,0,0,0,1,0,11.5,23,4348
0,0,0,0,1,0,0,0,0,1,0,0,2,1,5,0,1,0,0,0,0,10.25,23,6489
0,0,0,0,0,1,0,0,1,0,0,0,2,2,2,0,0,0,0,1,0,25.92,37,5539
0,0,0,1,0,0,0,1,0,0,0,0,3,1,5,0,1,0,0,0,0,6.92,36,6319
0,1,0,0,0,0,0,0,0,0,0,1,5,0,5,0,1,0,0,0,0,1.5,22,1548
0,0,0,1,0,0,1,0,0,0,0,0,4,1,5,0,0,0,0,1,0,5.33,21,4896
0,0,1,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,1,0,0,23.33,42,6015
0,0,1,0,0,0,1,0,0,0,0,0,2,1,4,0,0,1,0,0,0,6.5,34,6578
0,0,1,0,0,0,0,0,0,0,1,0,1,1,5,1,0,0,0,0,0,13.25,11,11854
1,0,0,0,0,0,0,0,0,1,0,0,3,1,3,0,0,0,0,0,1,24.42,17,9136
0,0,0,1,0,0,1,0,0,0,0,0,3,1,5,0,1,0,0,0,0,8.17,35,6919
0,0,1,0,0,0,0,1,0,0,0,0,2,1,4,0,1,0,0,0,0,6.92,41,6450
0,0,1,0,0,0,0,0,1,0,0,0,4,1,2,0,0,1,0,0,0,15.25,26,6534
0,0,0,0,0,1,1,0,0,0,0,0,4,1,5,1,0,0,0,0,0,3.75,33,2476
0,0,0,0,1,0,0,0,0,1,0,0,2,1,5,1,0,0,0,0,0,11.33,24,5337
0,0,0,0,1,0,0,0,1,0,0,0,2,1,4,0,0,0,1,0,0,8.58,38,2785
0,0,1,0,0,0,0,0,0,0,0,1,2,1,4,0,0,1,0,0,0,8.33,27,8816
0,0,0,0,1,0,0,1,0,0,0,0,1,1,2,0,1,0,0,0,0,5.5,17,4284
0,0,0,0,1,0,0,0,0,0,0,1,2,1,4,0,0,1,0,0,0,9.33,30,4228
0,0,0,0,1,0,0,0,1,0,0,0,5,1,2,0,0,0,0,0,1,9.42,36,5563
0,0,0,0,1,0,0,0,1,0,0,0,2,1,4,0,0,1,0,0,0,7.83,13,8118
0,1,0,0,0,0,0,0,1,0,0,0,3,1,4,1,0,0,0,0,0,6.67,39,2203
0,0,0,0,1,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,1,2.92,35,4500
0,0,1,0,0,0,1,0,0,0,0,0,1,1,5,1,0,0,0,0,0,13.83,26,7575
0,0,0,0,1,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,1,2.42,23,3093
0,0,0,0,1,0,0,0,1,0,0,0,4,1,5,0,0,0,0,0,1,5.42,32,3782
0,0,0,0,0,1,0,0,0,0,0,1,2,1,2,1,0,0,0,0,0,26.75,7,11409
0,0,1,0,0,0,1,0,0,0,0,0,5,0,5,1,0,0,0,0,0,2.17,10,6690
0,0,1,0,0,0,0,0,0,1,0,0,5,1,1,0,1,0,0,0,0,11.25,48,6195
0,0,0,0,0,1,0,0,0,0,1,0,2,1,1,0,0,0,0,1,0,20,22,6557
0,0,0,0,0,1,1,0,0,0,0,0,4,1,5,0,1,0,0,0,0,5,23,4041
0,0,1,0,0,0,0,0,0,0,0,1,2,1,3,0,0,0,1,0,0,26.5,15,8391
0,0,1,0,0,0,0,1,0,0,0,0,5,1,3,0,0,0,0,0,1,16.5,28,4909
0,0,0,0,1,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,1,7.17,47,2994
0,0,0,1,0,0,0,0,1,0,0,0,5,1,2,0,0,0,0,0,1,9.67,19,3826
0,0,1,0,0,0,0,0,0,0,1,0,4,1,4,0,0,1,0,0,0,24.42,37,6485
0,0,0,0,0,1,0,0,0,0,0,1,1,1,5,0,1,0,0,0,0,17.75,46,6308
0,0,0,0,1,0,0,0,0,0,0,1,2,1,4,0,0,0,0,0,1,6.25,20,3873
0,0,1,0,0,0,0,0,1,0,0,0,5,1,2,0,0,0,0,0,1,12,40,4796
0,0,0,0,0,1,0,1,0,0,0,0,5,1,4,0,0,0,0,1,0,20.58,45,5192
0,0,1,0,0,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0,1,7.42,44,4111
0,0,1,0,0,0,1,0,0,0,0,0,4,1,4,0,0,1,0,0,0,26.17,7,13830
0,0,0,0,1,0,0,0,1,0,0,0,5,1,1,0,0,1,0,0,0,9.83,24,3489
0,0,0,0,0,1,0,1,0,0,0,0,4,1,2,0,0,1,0,0,0,12.67,45,3623
0,0,0,0,0,1,0,0,1,0,0,0,1,1,4,0,0,0,0,0,1,12.75,45,4094
0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1.5,4,4663
0,0,1,0,0,0,0,1,0,0,0,0,4,1,5,0,0,0,0,0,1,6.25,6,12138
0,0,0,1,0,0,0,0,1,0,0,0,2,1,5,1,0,0,0,0,0,15.25,5,5177
0,0,0,1,0,0,0,0,0,1,0,0,4,1,1,1,0,0,0,0,0,14.67,49,5507
0,0,0,1,0,0,0,1,0,0,0,0,4,1,5,0,1,0,0,0,0,5.5,43,4402
0,1,0,0,0,0,1,0,0,0,0,0,4,2,0,0,1,0,0,0,0,8.75,14,7423
0,0,0,0,0,1,1,0,0,0,0,0,4,1,4,0,0,1,0,0,0,24.83,24,4741
0,0,0,0,1,0,0,0,0,0,1,0,2,1,4,0,0,1,0,0,0,7,20,5750
0,0,1,0,0,0,0,0,1,0,0,0,2,2,4,0,0,1,0,0,0,8.08,46,12771
0,0,0,0,1,0,0,0,0,1,0,0,1,1,4,1,0,0,0,0,0,9.17,23,7310
0,0,0,1,0,0,0,0,0,1,0,0,2,1,4,0,0,0,0,0,1,8.92,19,6294
0,1,0,0,0,0,0,1,0,0,0,0,1,1,3,0,0,0,0,1,0,7.5,22,3276
0,0,0,0,1,0,0,1,0,0,0,0,3,1,4,0,0,0,0,0,1,3.83,21,2339
0,1,0,0,0,0,1,0,0,0,0,0,3,2,5,0,1,0,0,0,0,8,29,3090
0,1,0,0,0,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0,1,6.92,24,2723
0,1,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,1,0,0,0,2.33,16,4617
